5618.0
71525.0
2630.0
2163.0
78310.0
54428.0
23146.0
28980.0
3638.0
66795.0
11133.0
2329.0
39445.0
1600.0
2170.0
67262.0
1422.0
66963.0
59872.0
63950.0
16484.0
1554.0
980.0
23350.0
75400.0
1820.0
51990.0
7410.0
55817.0
63904.0
52976.0
63293.0
1342.0
7260.0
4254.0
67446.0
4818.0
74042.0
1000.0
31259.0
6709.0
1785.0
87436.0
59134.0
1800.0
49495.0
58071.0
57244.0
2922.0
4606.0
3564.0
1406.0
68937.0
600.0
65146.0
8400.0
51478.0
77024.0
34040.0
56233.0
2294.0
64672.0
1774.0
71912.0
1724.0
58344.0
47222.0
1740.0
1596.0
17315.0
5307.0
1380.0
68932.0
8857.0
8677.0
26746.0
2094.0
69042.0
1812.0
59365.0
57569.0
22953.0
1800.0
56867.0
74259.0
4439.0
70364.0
3736.0
5239.0
65561.0
66051.0
5590.0
108838.0
2478.0
